"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"fin_0355-2047_1905-04-15_88-00001_759520.txt.lemmatized",6.01198503704368e-05,6.01198503838743e-05,6.01198503775258e-05,6.01198503686154e-05,6.01198503725385e-05,6.01198503728604e-05,6.01198503756056e-05,6.01198503765615e-05,6.01198503726457e-05,6.01198503770918e-05,6.0119850371834e-05,0.998857722842881,6.01198503737557e-05,6.01198503710185e-05,6.0119850380691e-05,6.01198503821417e-05,6.01198503756254e-05,6.01198503700674e-05,6.0119850370761e-05,6.01198503752652e-05
"fin_0355-2047_1905-04-15_88-00002_759520.txt.lemmatized",3.67570961428411e-05,0.279934176030231,3.67570961399227e-05,3.6757096140702e-05,3.67570961400573e-05,0.0524382793067672,3.67570961406727e-05,3.67570961405057e-05,3.6757096139713e-05,0.0799876221227011,3.67570961408587e-05,3.67570961436584e-05,3.675709614222e-05,0.0191161683892556,3.67570961432134e-05,3.67570961400153e-05,3.67570961393929e-05,0.527520123682364,3.67570961410075e-05,0.0404890311227065
"fin_0355-2047_1905-04-15_88-00003_759520.txt.lemmatized",0.370078763854337,2.52339360755461e-05,2.52339360741085e-05,2.52339360760593e-05,0.00742395172865078,2.52339360773519e-05,0.0226972010472998,2.52339360754258e-05,2.52339360760282e-05,0.2395762056841,2.52339360758578e-05,2.52339360767538e-05,2.52339360764356e-05,0.0863153055948826,2.52339360777995e-05,2.52339360750443e-05,2.52339360758927e-05,2.52339360787562e-05,2.52339360758901e-05,0.273555296985663
"fin_0355-2047_1905-04-15_88-00004_759520.txt.lemmatized",0.194573496177786,1.6049245556132e-05,1.60492455564326e-05,1.6049245556742e-05,1.6049245557297e-05,1.60492455572601e-05,1.60492455574758e-05,1.60492455574001e-05,1.60492455573004e-05,0.77652726003105,1.60492455571833e-05,1.60492455568234e-05,1.60492455577528e-05,0.0286264066166951,1.60492455563331e-05,1.60492455561403e-05,1.60492455576524e-05,1.60492455559947e-05,1.60492455573139e-05,1.6049245557468e-05
"fin_0355-2047_1905-04-15_88-00005_759520.txt.lemmatized",0.338331815162515,1.93471066812519e-05,1.93471066813926e-05,1.93471066818675e-05,1.93471066821792e-05,1.93471066819583e-05,1.934710668323e-05,1.93471066811874e-05,1.93471066823936e-05,0.646094326536903,1.93471066820046e-05,1.93471066820022e-05,1.93471066828356e-05,0.0152449574869853,1.93471066817901e-05,1.93471066817727e-05,1.93471066834775e-05,1.93471066818486e-05,1.93471066817077e-05,1.93471066832363e-05
"fin_0355-2047_1905-04-15_88-00006_759520.txt.lemmatized",0.218462046094804,2.41218654282845e-05,2.41218654266973e-05,0.13506528079143,2.41218654287867e-05,2.41218654276074e-05,2.41218654301135e-05,2.41218654271242e-05,2.41218654293854e-05,0.0702872596771549,2.41218654294864e-05,2.41218654279091e-05,2.41218654298518e-05,0.458326801020577,2.41218654264521e-05,2.41218654271671e-05,2.41218654287095e-05,2.41218654268316e-05,0.11749678443461,2.41218654298342e-05
"fin_0355-2047_1905-04-15_88-00007_759520.txt.lemmatized",0.191897331080031,2.63516136333068e-05,2.63516136323742e-05,0.0981154512043031,0.0374617776276625,2.6351613630835e-05,2.63516136307564e-05,0.125166280072888,2.63516136301842e-05,2.63516136314109e-05,2.63516136302691e-05,2.63516136316117e-05,0.148993467533571,0.342943200735308,2.6351613632287e-05,0.0550799207690319,2.63516136312144e-05,2.63516136279111e-05,2.63516136305047e-05,2.63516136314667e-05
"fin_0355-2047_1905-04-15_88-00008_759520.txt.lemmatized",2.68690488505656e-05,2.68690488520572e-05,0.395621700224964,2.6869048849759e-05,2.68690488507491e-05,2.68690488514106e-05,2.68690488524545e-05,0.0779335194216762,2.68690488508373e-05,2.68690488505914e-05,2.68690488500078e-05,2.68690488541182e-05,2.68690488512371e-05,2.6869048850604e-05,0.52598800652289,2.68690488530553e-05,2.6869048851223e-05,2.68690488500617e-05,2.68690488494735e-05,2.68690488521102e-05
"fin_0355-2047_1905-04-16_89A-00001_759522.txt.lemmatized",4.75777671497231e-05,0.398678179668772,4.75777671528993e-05,4.75777671489889e-05,4.75777671511804e-05,4.75777671503452e-05,4.75777671529594e-05,0.0571296709927155,4.75777671520534e-05,4.75777671483528e-05,4.75777671537817e-05,0.543383327296942,4.75777671526594e-05,4.7577767148e-05,4.75777671499799e-05,4.75777671558314e-05,4.75777671514015e-05,4.7577767147858e-05,4.75777671514496e-05,4.75777671524487e-05
"fin_0355-2047_1905-04-16_89A-00002_759522.txt.lemmatized",0.255564002618967,0.0298500277666644,0.0205846922871473,2.47471530294911e-05,2.47471530264825e-05,2.47471530255171e-05,2.47471530273211e-05,2.47471530298508e-05,2.47471530293821e-05,0.60245158484593,2.47471530281273e-05,2.4747153028528e-05,2.47471530276599e-05,2.47471530290529e-05,2.47471530237239e-05,2.47471530255532e-05,2.47471530263602e-05,2.47471530252288e-05,2.474715302895e-05,0.0911784851858796
"fin_0355-2047_1905-04-16_89A-00003_759522.txt.lemmatized",0.452239250356484,2.09463503099988e-05,2.09463503100009e-05,2.09463503126927e-05,2.09463503116312e-05,2.09463503108536e-05,2.09463503119586e-05,2.09463503122974e-05,2.09463503130513e-05,0.469956856408095,2.09463503118046e-05,2.09463503112245e-05,2.09463503132619e-05,2.09463503130309e-05,2.09463503083899e-05,2.09463503112755e-05,2.09463503125378e-05,2.09463503091204e-05,2.09463503120249e-05,0.0774478052801252
"fin_0355-2047_1905-04-16_89A-00004_759522.txt.lemmatized",0.52134056818544,2.0978463141631e-05,2.09784631355127e-05,2.09784631378483e-05,2.09784631386208e-05,2.0978463137003e-05,2.09784631376342e-05,2.09784631370956e-05,2.09784631389236e-05,0.41434373441834,0.0311256623101457,2.09784631376057e-05,2.09784631367674e-05,2.0978463138625e-05,2.09784631386812e-05,2.0978463138889e-05,2.0978463138258e-05,2.09784631363918e-05,2.09784631371529e-05,0.032854379675868
"fin_0355-2047_1905-04-16_89A-00005_759522.txt.lemmatized",0.413614080488375,1.60869815379897e-05,1.60869815377051e-05,1.60869815393326e-05,1.60869815388247e-05,1.60869815379442e-05,1.60869815399675e-05,1.60869815377081e-05,1.60869815401659e-05,0.545127089203436,1.6086981539482e-05,1.60869815381561e-05,1.60869815397882e-05,0.0409853516220271,1.60869815378608e-05,1.60869815385729e-05,1.60869815400556e-05,1.60869815403214e-05,1.60869815388188e-05,1.60869815392078e-05
"fin_0355-2047_1905-04-16_89A-00006_759522.txt.lemmatized",0.448051828566516,0.00474987109937027,1.92112943727792e-05,1.92112943735736e-05,0.317524647616675,1.92112943727732e-05,1.92112943738911e-05,1.92112943720807e-05,1.92112943732585e-05,0.0942091095743234,1.92112943739749e-05,1.92112943732442e-05,1.92112943738232e-05,0.0792731642812012,1.92112943720883e-05,1.92112943745524e-05,1.92112943741068e-05,1.92112943716269e-05,0.0559224207406891,1.92112943736317e-05
"fin_0355-2047_1905-04-16_89A-00007_759522.txt.lemmatized",2.40090027849286e-05,2.40090027846891e-05,2.40090027844081e-05,0.120544614165111,2.40090027838349e-05,2.40090027858733e-05,2.40090027852531e-05,0.284712886676756,0.0627265724275986,0.045932553821513,2.40090027849983e-05,2.40090027858362e-05,0.0300548789647143,0.158102939547239,0.072331261212909,0.176904317388998,2.4009002784357e-05,2.40090027838188e-05,0.0484258767645294,2.40090027840318e-05
"fin_0355-2047_1905-04-16_89A-00008_759522.txt.lemmatized",4.19393298185513e-05,4.1939329821252e-05,0.64693470414861,4.19393298186476e-05,4.19393298207131e-05,4.19393298210466e-05,4.19393298198163e-05,0.352310387914622,4.19393298204109e-05,4.19393298189504e-05,4.19393298215036e-05,4.19393298241203e-05,4.19393298206128e-05,4.19393298183322e-05,4.19393298179633e-05,4.19393298226704e-05,4.19393298224864e-05,4.19393298184583e-05,4.19393298218306e-05,4.19393298211302e-05
"fin_0355-2047_1905-04-16_89B-00001_759521.txt.lemmatized",9.06563425463519e-05,9.06563425416656e-05,0.0583911496522819,9.06563425406743e-05,9.06563425390054e-05,0.0359219189610375,9.06563425355221e-05,0.0465761394483205,9.06563425439158e-05,9.06563425423196e-05,9.06563425533103e-05,0.857660290457688,9.06563425494235e-05,9.06563425445503e-05,9.06563425319571e-05,9.06563425347357e-05,9.06563425500725e-05,9.06563425410588e-05,9.0656342537859e-05,9.06563425394249e-05
"fin_0355-2047_1905-04-16_89B-00002_759521.txt.lemmatized",4.40547022580313e-05,4.40547022539965e-05,0.0283254686113158,4.40547022516014e-05,4.40547022525431e-05,4.40547022544692e-05,4.40547022539095e-05,4.4054702256633e-05,4.40547022536932e-05,0.18594700699465,4.40547022543754e-05,0.126189372439298,4.40547022561955e-05,4.40547022581433e-05,4.40547022517323e-05,4.40547022543021e-05,4.40547022539843e-05,0.627076907278327,4.40547022525504e-05,0.031800424142593
"fin_0355-2047_1905-04-16_89B-00003_759521.txt.lemmatized",0.557404097910581,2.69219121984153e-05,2.69219122002348e-05,2.69219122002367e-05,2.69219122009084e-05,2.69219121999632e-05,2.69219122007905e-05,2.69219122007202e-05,2.69219122013777e-05,0.170761493598356,0.0805823532038558,2.69219121991304e-05,2.69219122026919e-05,2.69219122020394e-05,2.69219121981882e-05,2.69219121991468e-05,2.69219122022115e-05,2.69219121962688e-05,2.69219122010519e-05,0.190821304692004
"fin_0355-2047_1905-04-16_89B-00004_759521.txt.lemmatized",0.0382958550494547,2.85112503896752e-05,0.0761231150888621,2.85112503897325e-05,2.85112503904554e-05,0.73312730226569,2.85112503904727e-05,2.85112503903629e-05,2.85112503905365e-05,2.85112503922014e-05,0.151997547589748,2.85112503910144e-05,2.85112503926927e-05,2.85112503910218e-05,2.85112503875784e-05,2.85112503871842e-05,2.8511250390751e-05,2.85112503905171e-05,2.85112503911177e-05,2.85112503902809e-05
"fin_0355-2047_1905-04-16_89B-00005_759521.txt.lemmatized",6.73166325798725e-05,0.0149489402008022,6.73166325864983e-05,6.73166325903057e-05,6.73166325784744e-05,6.73166325845303e-05,6.73166325840838e-05,0.285480880735791,6.73166325874877e-05,6.73166325865765e-05,6.73166325847505e-05,0.454865889988714,6.73166325877786e-05,6.73166325787902e-05,6.7316632574157e-05,6.73166325809923e-05,0.0647105094033008,0.0409819714613309,6.73166325848164e-05,0.138069375353892
"fin_0355-2047_1905-04-16_89B-00006_759521.txt.lemmatized",4.259203393044e-05,4.25920339331289e-05,0.598131549345456,4.25920339302168e-05,4.25920339315402e-05,4.25920339326129e-05,4.25920339336859e-05,4.25920339309219e-05,4.25920339321793e-05,4.25920339328598e-05,4.25920339311026e-05,4.2592033935183e-05,4.25920339323529e-05,4.25920339292656e-05,0.401101794043773,4.25920339311164e-05,4.25920339315441e-05,4.25920339306514e-05,4.25920339307446e-05,4.2592033931143e-05
"fin_0355-2047_1905-04-18_90-00001_759523.txt.lemmatized",5.70295898869515e-05,5.70295898881247e-05,5.70295898894317e-05,5.70295898906736e-05,5.70295898892696e-05,5.70295898879089e-05,5.70295898903161e-05,0.0340828452318778,5.70295898897043e-05,5.70295898894008e-05,5.70295898906974e-05,0.964890622150095,5.70295898937945e-05,5.70295898850213e-05,5.7029589901663e-05,5.70295899006882e-05,5.7029589888617e-05,5.70295898877216e-05,5.70295898875249e-05,5.70295898893766e-05
"fin_0355-2047_1905-04-18_90-00002_759523.txt.lemmatized",0.0171346983220875,0.0793579501198934,2.7815769705134e-05,2.78157697060609e-05,2.78157697054503e-05,2.78157697060943e-05,2.78157697066439e-05,2.78157697047646e-05,2.78157697062341e-05,0.358549574406143,2.78157697057128e-05,2.7815769707328e-05,2.78157697067669e-05,2.78157697072416e-05,2.78157697037981e-05,2.78157697049347e-05,2.78157697063568e-05,0.544512724836581,2.78157697057701e-05,2.78157697064842e-05
"fin_0355-2047_1905-04-18_90-00003_759523.txt.lemmatized",0.416240214306085,2.04761907553054e-05,2.04761907549127e-05,2.04761907556517e-05,0.074561715203866,2.0476190754957e-05,2.04761907558619e-05,2.04761907564343e-05,2.04761907553772e-05,0.177557004995476,2.04761907562976e-05,2.04761907555693e-05,2.04761907559848e-05,0.087250419756791,2.04761907546826e-05,0.0104230615447397,2.04761907557961e-05,2.04761907532689e-05,2.04761907562499e-05,0.233680917522466
"fin_0355-2047_1905-04-18_90-00004_759523.txt.lemmatized",0.54504317842067,1.69086177681181e-05,1.69086177687337e-05,1.69086177700716e-05,1.6908617769085e-05,1.69086177688913e-05,1.69086177698267e-05,1.6908617768697e-05,1.69086177703013e-05,0.454652466459482,1.69086177713422e-05,1.69086177684727e-05,1.69086177700309e-05,1.69086177704285e-05,1.69086177689605e-05,1.69086177680626e-05,1.69086177703798e-05,1.69086177685691e-05,1.69086177695983e-05,1.69086177692394e-05
"fin_0355-2047_1905-04-18_90-00005_759523.txt.lemmatized",0.696626311837074,1.69855762163795e-05,1.69855762166075e-05,1.69855762230287e-05,1.6985576218363e-05,1.69855762173357e-05,1.69855762183428e-05,1.69855762159757e-05,1.69855762200394e-05,0.296506467670586,1.69855762189812e-05,1.69855762166185e-05,1.69855762185039e-05,0.00657846569663788,1.69855762160999e-05,1.69855762165295e-05,1.69855762183822e-05,1.69855762156904e-05,1.69855762179819e-05,1.69855762179549e-05
"fin_0355-2047_1905-04-18_90-00006_759523.txt.lemmatized",3.13889263033127e-05,3.13889263022174e-05,3.13889263010209e-05,0.227406473924843,3.13889263046835e-05,3.13889263037048e-05,3.13889263028077e-05,3.13889263013002e-05,3.1388926301617e-05,3.13889263050078e-05,3.13889263033353e-05,3.13889263022141e-05,3.13889263022148e-05,0.75370732501893,3.1388926301511e-05,3.13889263021482e-05,3.13889263023876e-05,3.13889262996184e-05,0.0183525893090847,3.13889263035332e-05
"fin_0355-2047_1905-04-18_90-00007_759523.txt.lemmatized",2.53586388610794e-05,2.53586388608802e-05,2.53586388597334e-05,0.0602035099123749,2.53586388616621e-05,2.53586388607752e-05,2.53586388620645e-05,0.571246380525186,2.5358638861736e-05,2.53586388611102e-05,2.53586388597036e-05,0.0138997718175857,2.53586388608296e-05,0.0855757551084493,2.53586388617529e-05,0.0899007434601676,2.53586388601097e-05,2.53586388599492e-05,2.53586388605987e-05,0.178818818232185
"fin_0355-2047_1905-04-18_90-00008_759523.txt.lemmatized",4.00568458238797e-05,0.00377830252646511,0.579412075347093,4.00568458228913e-05,4.00568458231967e-05,4.00568458251501e-05,4.00568458232707e-05,0.416128655747429,4.00568458242409e-05,4.00568458238026e-05,4.00568458246664e-05,4.00568458258848e-05,4.00568458244046e-05,4.00568458226318e-05,4.00568458249345e-05,4.00568458224434e-05,4.00568458250884e-05,4.00568458289256e-05,4.00568458240366e-05,4.00568458235057e-05
"fin_0355-2047_1905-04-19_91-00001_759524.txt.lemmatized",7.590514422711e-05,7.59051442292614e-05,7.59051442359101e-05,7.5905144224819e-05,7.59051442337516e-05,7.59051442362401e-05,7.59051442325836e-05,7.59051442265943e-05,7.59051442309441e-05,7.59051442381771e-05,7.59051442350322e-05,0.998557802259572,7.59051442413736e-05,7.59051442218384e-05,7.5905144257475e-05,7.59051442330399e-05,7.59051442317255e-05,7.5905144233323e-05,7.59051442273886e-05,7.59051442319376e-05
"fin_0355-2047_1905-04-19_91-00002_759524.txt.lemmatized",4.21114201944698e-05,0.334567200037708,4.21114202033496e-05,4.21114201960652e-05,4.21114202002613e-05,4.21114202017125e-05,4.2111420194987e-05,4.21114202016945e-05,4.21114201945974e-05,4.21114201941582e-05,4.21114201979376e-05,0.0674556280382343,4.21114201954175e-05,4.21114201935776e-05,4.21114201970965e-05,4.21114201963228e-05,4.2111420196476e-05,0.597261277780705,4.21114201990432e-05,4.21114201950813e-05
"fin_0355-2047_1905-04-19_91-00003_759524.txt.lemmatized",0.358487936561404,2.4988174076441e-05,2.49881740765467e-05,2.49881740781539e-05,2.49881740775067e-05,2.49881740755481e-05,2.49881740779492e-05,2.49881740758303e-05,2.4988174079433e-05,0.220044280902476,2.49881740783704e-05,2.49881740773497e-05,2.49881740778533e-05,0.0642457978031051,2.49881740753561e-05,2.4988174076754e-05,2.49881740780999e-05,0.0399345422151844,2.49881740771584e-05,0.316912619906672
"fin_0355-2047_1905-04-19_91-00004_759524.txt.lemmatized",0.405559763595399,2.65905808347001e-05,2.65905808341213e-05,2.65905808297335e-05,0.0706483633152393,2.65905808330017e-05,2.65905808337357e-05,2.65905808338946e-05,2.65905808305799e-05,2.65905808332315e-05,2.65905808308933e-05,0.0104414220667781,2.65905808324808e-05,0.211847678531957,2.6590580830338e-05,0.14369084755013,2.65905808340091e-05,2.65905808339215e-05,2.65905808328069e-05,0.157439656808839
"fin_0355-2047_1905-04-19_91-00005_759524.txt.lemmatized",0.429506162184812,0.0133029011115843,2.10429850906251e-05,2.10429850895085e-05,0.00658836179126332,2.10429850900192e-05,0.0648183772407817,2.10429850896843e-05,2.10429850894013e-05,0.00706441538382837,0.0209042576896578,2.10429850901169e-05,0.0429722387977516,0.237122245802145,2.10429850893853e-05,2.10429850905357e-05,2.10429850892984e-05,2.10429850870334e-05,0.163326741064179,0.0141838690831018
"fin_0355-2047_1905-04-19_91-00006_759524.txt.lemmatized",2.33800012434418e-05,2.33800012404984e-05,2.33800012403928e-05,0.383627390561996,2.33800012414295e-05,2.33800012411138e-05,2.3380001241502e-05,2.33800012408972e-05,2.33800012436049e-05,2.33800012424562e-05,2.33800012432033e-05,2.33800012403258e-05,2.33800012423363e-05,0.615951769415659,2.33800012393186e-05,2.33800012396547e-05,2.33800012434074e-05,2.33800012387835e-05,2.33800012413262e-05,2.33800012407303e-05
"fin_0355-2047_1905-04-19_91-00007_759524.txt.lemmatized",2.32081692657449e-05,2.32081692648058e-05,2.32081692640799e-05,2.3208169265892e-05,0.307534265313237,2.32081692646765e-05,2.32081692645832e-05,0.289990351214944,2.32081692658369e-05,2.32081692653423e-05,2.32081692647339e-05,2.32081692654635e-05,0.151415244065861,0.191322836958448,2.32081692621902e-05,0.0593891799085408,2.32081692651107e-05,2.32081692624121e-05,2.32081692638237e-05,2.3208169265319e-05
"fin_0355-2047_1905-04-19_91-00008_759524.txt.lemmatized",3.68892183614214e-05,3.68892183600536e-05,0.550877796542792,3.68892183611145e-05,3.6889218361182e-05,3.68892183606905e-05,3.6889218360486e-05,3.68892183596734e-05,3.68892183635429e-05,3.68892183645647e-05,3.68892183648734e-05,3.68892183591083e-05,3.68892183636928e-05,3.68892183594816e-05,0.44845819752671,3.6889218357305e-05,3.6889218364403e-05,3.68892183559121e-05,3.6889218361424e-05,3.68892183597915e-05
"fin_0355-2047_1905-04-20_92-00001_759525.txt.lemmatized",6.55955876163315e-05,6.5595587608095e-05,0.0333033656663432,6.55955876111313e-05,6.55955876104956e-05,6.55955876092723e-05,6.55955876118182e-05,0.059148650817263,6.55955876103284e-05,6.55955876110073e-05,6.55955876147611e-05,0.906432858526977,6.55955876195978e-05,6.55955876169428e-05,6.55955876245299e-05,6.55955876095145e-05,6.5595587612411e-05,6.55955876041683e-05,6.55955876092711e-05,6.5595587616854e-05
"fin_0355-2047_1905-04-20_92-00002_759525.txt.lemmatized",0.034338107392713,0.0354364986742808,2.32739587328263e-05,2.32739587321331e-05,0.0170332979845811,2.32739587322315e-05,2.32739587322215e-05,2.32739587331183e-05,2.3273958733224e-05,0.373938590911545,2.32739587334093e-05,2.32739587338595e-05,0.0489488277809007,0.0242661702513884,2.32739587304386e-05,2.32739587327941e-05,2.32739587318186e-05,0.465735945541066,2.32739587340443e-05,2.32739587328544e-05
"fin_0355-2047_1905-04-20_92-00003_759525.txt.lemmatized",0.242718741563711,2.19076940608477e-05,2.19076940620432e-05,2.19076940608098e-05,0.139535948691076,2.19076940604824e-05,2.19076940617136e-05,2.19076940615068e-05,2.19076940612036e-05,0.115848819644157,2.19076940607115e-05,2.19076940626471e-05,2.1907694062024e-05,0.126033266781913,2.19076940602946e-05,0.0434487313879414,2.19076940621396e-05,2.19076940605656e-05,2.19076940622605e-05,0.332107784214342
"fin_0355-2047_1905-04-20_92-00004_759525.txt.lemmatized",0.50148837862731,2.22159490485118e-05,2.22159490493961e-05,2.22159490488252e-05,0.0996772497637106,2.22159490493065e-05,0.114670170722157,2.22159490514008e-05,2.22159490491478e-05,0.202370310919443,2.22159490484694e-05,2.22159490504918e-05,2.22159490499657e-05,0.0209479842496849,2.22159490492236e-05,0.0605348824310023,2.22159490494814e-05,2.22159490486591e-05,2.22159490499196e-05,2.22159490500474e-05
"fin_0355-2047_1905-04-20_92-00005_759525.txt.lemmatized",0.0958538928375748,2.5548021288003e-05,2.55480212877403e-05,0.217872186295145,2.554802128742e-05,2.55480212877646e-05,2.55480212895926e-05,2.55480212893489e-05,2.55480212889564e-05,2.55480212897701e-05,2.55480212890962e-05,2.55480212877112e-05,2.55480212888423e-05,0.603656669602402,2.55480212956263e-05,2.55480212874795e-05,2.55480212887539e-05,2.5548021284724e-05,0.0822084829242594,2.55480212883856e-05
"fin_0355-2047_1905-04-20_92-00006_759525.txt.lemmatized",0.421094073209156,2.42931630870735e-05,2.42931630880756e-05,0.0209986055681862,2.42931630884545e-05,2.42931630878284e-05,2.42931630887904e-05,0.0463434294220929,0.125075955345459,0.0111092304203782,2.42931630887876e-05,2.42931630878348e-05,2.42931630893184e-05,0.31542316150529,2.4293163089598e-05,0.0596397334092908,2.42931630889284e-05,2.42931630847127e-05,2.42931630882615e-05,2.42931630893891e-05
"fin_0355-2047_1905-04-20_92-00007_759525.txt.lemmatized",3.75987426941522e-05,3.75987426955359e-05,0.101160279453414,3.75987426935202e-05,3.75987426932641e-05,3.75987426986619e-05,3.75987426954452e-05,0.898162943178068,3.7598742695989e-05,3.75987426963488e-05,3.7598742695114e-05,3.75987426967699e-05,3.75987426968949e-05,3.75987426939429e-05,3.75987426960636e-05,3.75987426938345e-05,3.75987426959252e-05,3.75987426953401e-05,3.75987426941087e-05,3.75987426969013e-05
"fin_0355-2047_1905-04-20_92-00008_759525.txt.lemmatized",2.66769800287089e-05,2.66769800319854e-05,0.387959551297842,2.66769800303306e-05,2.667698003e-05,2.66769800305996e-05,2.66769800296372e-05,2.66769800296867e-05,2.66769800285225e-05,2.66769800278031e-05,2.66769800296929e-05,2.66769800313153e-05,2.66769800288401e-05,2.66769800289601e-05,0.460411947582698,0.151174992458955,2.667698003008e-05,2.66769800303536e-05,2.66769800301173e-05,2.66769800283901e-05
"fin_0355-2047_1905-04-21_93-00001_759526.txt.lemmatized",7.79222847267778e-05,7.7922284739535e-05,7.7922284727524e-05,7.79222847198386e-05,7.79222847224746e-05,7.79222847248386e-05,7.79222847261518e-05,7.7922284728838e-05,7.79222847232826e-05,7.79222847459654e-05,7.79222847236641e-05,0.998519476590182,7.79222847249756e-05,7.79222847277511e-05,7.79222847184716e-05,7.79222847253778e-05,7.79222847349892e-05,7.79222847194002e-05,7.79222847294883e-05,7.79222847287535e-05
"fin_0355-2047_1905-04-21_93-00002_759526.txt.lemmatized",3.68892183545182e-05,0.399095531735178,3.68892183600781e-05,3.6889218367555e-05,3.68892183571568e-05,3.68892183599343e-05,3.68892183575971e-05,3.68892183601126e-05,3.68892183575484e-05,3.68892183547715e-05,3.68892183557061e-05,3.68892183628387e-05,3.68892183558125e-05,3.68892183580062e-05,3.68892183645416e-05,3.68892183574505e-05,3.68892183555525e-05,0.600240462334367,3.6889218360577e-05,3.68892183557179e-05
"fin_0355-2047_1905-04-21_93-00003_759526.txt.lemmatized",0.376505094946522,2.31950559760926e-05,2.31950559749127e-05,2.31950559775986e-05,0.0575332659031073,2.31950559764794e-05,2.31950559767117e-05,2.3195055975867e-05,2.31950559782121e-05,0.396661703573127,0.168928814681615,2.31950559762356e-05,2.31950559785177e-05,2.31950559792624e-05,2.31950559738919e-05,2.31950559757971e-05,2.31950559780912e-05,2.31950559742191e-05,2.31950559789829e-05,2.31950559784084e-05
"fin_0355-2047_1905-04-21_93-00004_759526.txt.lemmatized",0.436890887581845,2.41360479139221e-05,2.41360479112064e-05,2.41360479112604e-05,0.0666714674211826,2.41360479110659e-05,2.41360479137812e-05,2.41360479143605e-05,2.41360479121286e-05,0.199666663257623,2.41360479107234e-05,2.41360479139356e-05,2.41360479132478e-05,0.0284629621818786,2.4136047913856e-05,2.41360479137286e-05,2.41360479118299e-05,2.41360479079978e-05,2.413604791201e-05,0.267945978838786
"fin_0355-2047_1905-04-21_93-00005_759526.txt.lemmatized",0.630009968715548,2.54372059343632e-05,2.54372059336851e-05,2.54372059361904e-05,2.54372059354211e-05,2.54372059345859e-05,0.0861824168796689,2.54372059344241e-05,2.54372059356929e-05,0.0322897186039018,0.0174083960646226,2.54372059325651e-05,0.0894445915782245,0.0310453812034828,2.54372059368205e-05,2.54372059340934e-05,2.54372059348393e-05,2.54372059320221e-05,0.113288843277401,2.54372059356779e-05
"fin_0355-2047_1905-04-21_93-00006_759526.txt.lemmatized",2.89740884985821e-05,0.0101019629173324,2.89740884965283e-05,0.303255296353939,2.89740884977468e-05,2.89740884979211e-05,2.89740884977047e-05,0.016631063797908,2.89740884987567e-05,2.89740884985622e-05,2.89740884975537e-05,2.89740884977218e-05,2.89740884979273e-05,0.669548091514856,2.89740884993255e-05,2.89740884984236e-05,2.89740884968716e-05,2.89740884957139e-05,2.89740884971219e-05,2.89740884983341e-05
"fin_0355-2047_1905-04-21_93-00007_759526.txt.lemmatized",5.78330260819908e-05,5.78330260785263e-05,0.419996539056367,5.78330260800467e-05,5.7833026082852e-05,5.78330260768007e-05,5.78330260842122e-05,0.48739991397085,5.78330260838136e-05,0.00476043511128946,5.78330260820702e-05,0.0771299371491776,0.00984567932109767,5.78330260798792e-05,5.78330260762735e-05,5.78330260815026e-05,5.78330260851387e-05,5.78330260764778e-05,5.78330260853049e-05,5.78330260827239e-05
"fin_0355-2047_1905-04-21_93-00008_759526.txt.lemmatized",2.45694165518848e-05,2.45694165543551e-05,0.490597019599614,2.45694165516553e-05,2.45694165518317e-05,2.45694165534129e-05,2.45694165538254e-05,2.45694165528786e-05,2.45694165526455e-05,2.45694165514585e-05,2.45694165528977e-05,2.45694165535034e-05,2.4569416552621e-05,2.45694165519632e-05,0.508960730902434,2.45694165542896e-05,2.45694165520786e-05,2.45694165560917e-05,2.45694165524179e-05,2.45694165528696e-05
"fin_0355-2047_1905-04-23_94A-00001_759527.txt.lemmatized",7.16647890007416e-05,0.111693794940632,7.16647890088435e-05,7.16647890011633e-05,7.16647890023863e-05,7.16647890019633e-05,7.16647890103956e-05,0.141973714103556,7.16647890054958e-05,7.1664789008367e-05,7.16647890061314e-05,0.679179331612617,7.16647890084551e-05,7.16647889981541e-05,7.16647890017108e-05,7.16647890035588e-05,7.16647890071348e-05,7.16647889981731e-05,7.16647890025857e-05,0.06600652271913
"fin_0355-2047_1905-04-23_94A-00002_759527.txt.lemmatized",0.0997545956882923,0.429445308157583,3.37918894514766e-05,3.37918894520979e-05,0.0826070812793639,3.37918894495704e-05,0.0721536709580495,3.37918894527263e-05,3.37918894526024e-05,0.0311131746100013,3.37918894518177e-05,3.37918894521012e-05,3.37918894523188e-05,0.034526517123058,3.37918894551936e-05,0.024792643843023,3.3791889450597e-05,3.37918894481105e-05,0.0391564427121798,0.186078854844481
"fin_0355-2047_1905-04-23_94A-00003_759527.txt.lemmatized",0.425433018595039,1.90243292935803e-05,1.90243292915938e-05,1.90243292936506e-05,0.325054352606981,1.90243292918758e-05,1.90243292931107e-05,1.90243292927665e-05,1.90243292941536e-05,0.0549837680515005,1.90243292942388e-05,1.90243292927853e-05,0.194224471477796,1.90243292927545e-05,1.90243292917155e-05,1.902432929237e-05,1.90243292925565e-05,1.9024329289577e-05,1.90243292931872e-05,1.90243292934791e-05
